post_id,author_id,created_at,language,text,source,is_ragebait,label,confidence,reason,llm_model,tool_name,used_tool_call,labeling_status,error,latency_ms
106440,,,,i feel a little awkward when i share that side of myself,twtemotion,false,0,0.9400,Neutral expression of awkwardness without any context or trigger for anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,32685
437240,,,,i can t say i m feeling too bothered,twtemotion,false,0,0.9500,"Neutral statement expressing boredom and disappointment, no provocative language.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33960
219911,,,,i see such things and then feel disappointed in this world,twtemotion,false,0,0.9500,"Expresses feeling of missing something important due to lack of engagement, not rage-bait.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33960
479730,,,,# users and growing fast! 1 business - 3 income streams - 5 minutes per day if you can click a mouse - you...,twitter_toxic_tweets,false,0,0.9500,"Promotional text for a business opportunity, no provocative language.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33960
471286,,,,i was told that a friend of a friend committed suicide,twtemotion,false,0,0.9500,"Expresses feeling of shock and disbelief about suicide news, not rage-bait.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33960
31792,BarackObama,,,"FACT: Rep. Steve King, who Romney called a “partner in Washington,” said he’s never heard of anyone getting pregnant from statutory rape.",AllTweets,false,0,0.9500,"States a fact without expressing outrage or anger, no provocative language.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33960
400769,,,,i did i was left with this lingering feeling of having missed something important,twtemotion,false,0,0.9500,"Expresses feeling of missing something important due to lack of engagement, not rage-bait.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33960
463466,,,,i complain or say something unkind or angry the words feel dumb coming out of my mouth,twtemotion,false,0,0.9500,"Expresses feeling of self-doubt and awkwardness about speaking out, no provocative language.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33960
200462,,,,i feel eager to join them to play,twtemotion,false,0,0.9500,Expresses eagerness to join others without any provocative language or tone.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33960
226187,,,,im feeling festive i like my maya because its pretty,twtemotion,false,0,0.9500,"States a positive feeling about something, no provocative language.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33960
356131,,,,id happily make these again and if i was feeling brave maybe even make my own marshmallow next time,twtemotion,false,0,0.9500,"Expresses willingness to make something again and possibly create their own version, not rage-bait.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33960
372148,,,,i even recall feeling so ridiculously stupid and dumb for even doing it in the first place,twtemotion,false,0,0.9500,Neutral discussion about feelings and coping mechanisms.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31343
123741,,,,i have seen their family multiple times and feel more and more loved each time,twtemotion,false,0,0.9800,Positive sentiment about seeing a family multiple times and feeling loved.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31343
75236,deGrasseTyson,,,"I'm a fan of moderation, but only in moderation.",AllTweets,false,0,0.9700,Statement of personal preference for moderation in actions.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31343
54644,FiveThirtyEight,,,A flamboyant non-politician runs for office and wins? It’s happened before: http://53eig.ht/1i7xfin pic.twitter.com/D9kwbU8Fng,AllTweets,false,0,0.9600,Neutral discussion about a political event with no provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31343
22535,various,,,All #OpenSource code in #GitHub now shared within #BigQuery: #DataSciencehttp://buff.ly/29dStq7,AllTweets,false,0,0.9800,Discussion of open source code sharing within BigQuery for data science purposes.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31343
431647,,,,i have been so withdrawn trying to cope with all the changes happening and feeling slightly depressed that i was taking my crankiness out on him,twtemotion,false,0,0.9700,"Neutral expression of withdrawal and depression, not directed at anyone in particular.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31343
429950,,,,im tired of being so denial at first i cant accept the fact that theres no chance of having that mutual feeling but after all the experiences i had with him i finally accepted the fact that its not for me yet still that i stop thinking about him i still love him,twtemotion,false,0,0.9600,Personal reflection on past experiences without provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31343
170426,,,,when i learnt that a boy i liked had been with a girl for three years,twtemotion,false,0,0.9500,Neutral account of a personal experience with no provocative elements.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31343
116335,,,,i feel like my desire to be popular drives my social media decisions,twtemotion,false,0,0.9400,Personal reflection on social media behavior without provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31343
323095,,,,i feel like those little girls where they feel very insecure after watching the models in shows prancing around in their size zero evening gown,twtemotion,false,0,0.9300,"Neutral discussion about insecurity and desire for popularity, not directed at anyone in particular.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31343
482517,,,,on the train to nyc!! then virginia! ð ð #travel #traveling #train #newyorkcity #amtrak â¦,twitter_toxic_tweets,false,0,0.9500,The tweet is a casual travel update with no provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,6967
169867,,,,i feel uncomfortable telling the story,twtemotion,false,0,0.9800,"The tweet expresses discomfort in sharing a story, but not in an intentionally provocative way.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,6967
440908,,,,im not too sure how to feel ecstatic,twtemotion,false,0,1.0000,The tweet expresses uncertainty rather than provocation or hostility.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,9869
351624,,,,i am excited and in some ways i am but i am also feeling a little apprehensive and nervous,twtemotion,false,0,1.0000,The tweet contains mixed emotions without any apparent intention to provoke anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,9869
442361,,,,i hate cold weather and i feel like i could be more entertained in cali,twtemotion,false,0,1.0000,The tweet expresses a personal preference and does not contain provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,9869
412742,,,,i feel shaky with a headache,twtemotion,false,0,1.0000,The tweet expresses personal discomfort without any provocative language or intent to provoke anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,7098
324793,,,,i didn t feel annoyed today but i felt like i wanted to help them to be successful and be clear as to what i am asking of them,twtemotion,false,0,1.0000,The tweet describes a neutral emotional state and does not contain any rage-bait characteristics.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,7098
75178,deGrasseTyson,,,"Humans count in base 10 with 10 fingers, breeding pointless fascination with multiples of 10: Congrats to A-Rod on HR no. 600",AllTweets,false,0,1.0000,The tweet discusses baseball statistics in a neutral and factual manner without any provocative language or intent to provoke anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,4147
102864,,,,when i was young i saw a horror film then when i went to sleep,twtemotion,false,0,0.9500,The tweet is a casual statement about childhood experiences and does not contain any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,7682
224879,,,,i not only feel giving up sometimes im determined to give up,twtemotion,false,0,0.9700,"The tweet expresses feelings of giving up in a neutral manner, without any apparent attempt to provoke anger or hostility.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,7682
77378,RichardDawkins,,,"Is there anything Jihadists could do bad enough to lose support of Regressive Left? If even throwing gays off cliffs won't do it, what will?",AllTweets,false,0,0.9500,The tweet discusses personal feelings and does not contain any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,34005
230454,,,,i try to get hold of serenity in the things i do and the things that are happening in my life i feel all these things taking its toll on me making me envious of sylvia plath or elliott smith who had their own share of misgivings yet flee from it on their way,twtemotion,false,0,0.9800,The tweet expresses feelings of envy towards other individuals without using provocative or accusatory language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,34005
439956,,,,i feel like a broke teacher sometimes,twtemotion,false,0,0.9700,The tweet is about personal dissatisfaction and does not contain any rage-bait elements.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,34005
306759,,,,i miss not feeling drained,twtemotion,false,0,0.9600,"The tweet expresses feeling drained, which is a neutral sentiment without any provocative language.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,34005
24274,various,,,RT @kdnuggets: How to Create a Malevolent #ArtificialIntelligence http://buff.ly/1RhRpzJ pic.twitter.com/HeF5NqKV5E,AllTweets,false,0,0.9400,The tweet is retweeting an article and does not contain any rage-bait elements.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,34005
199316,,,,i feel and you keep on repeating do not be afraid i am with you,twtemotion,false,0,0.9300,"The tweet expresses a feeling of comfort in the presence of someone, which is neutral without any provocative language.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,34005
349359,,,,i feel very homesick for the smell of the salt air the waves crashing on rye beach the narrow streets of portsmouth and my annual dose of fried clams,twtemotion,false,0,0.9200,The tweet describes feelings about home and does not contain any rage-bait elements.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,34005
156250,,,,i was feeling smug about my happy ending i get a message from andy that i left dahlis food bowls at the farm,twtemotion,false,0,0.9100,"The tweet expresses regret over leaving food bowls at a farm, which is neutral without any provocative language.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,34005
294798,,,,i feel so pathetic now what have i done in response,twtemotion,false,0,0.8900,The tweet expresses feelings of helplessness and does not contain any rage-bait elements.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,34005
291653,,,,im not feeling particularly outgoing which is crucial for move in day so im loving the slower paced time at home with our sweet baby girl,twtemotion,false,0,0.8700,"The tweet describes a preference for home time with a baby, which is neutral without any provocative language.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,34005
250782,,,,i feel you are not as emotionally supportive as i need you to be it is harder for me to trust you,twtemotion,false,0,0.9500,The tweet expresses a personal feeling and does not contain any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,18238
61847,HillaryClinton,,,"Just 30% of girls around the world are enrolled in secondary school. Together, we can change that: http://dayofthegirl.org #DayoftheGirl",AllTweets,false,0,0.9800,"The tweet is about an issue related to education and calls for action, which is a serious topic but not rage-bait.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,18238
398853,,,,i feel restless and like i carry something heavy on my back,twtemotion,false,0,0.9700,The tweet expresses feeling restless without any provocative language or intent to provoke anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,18238
89742,,,,i am a part of several different groups in the community and to feel them reaching out and supporting me,twtemotion,false,0,0.9600,"The tweet describes support from community groups in a neutral manner, not triggering rage-bait criteria.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,18238
28132,various,,,"Mar 9: @KirkDBorne on citizen #DataScientist, @DataRPM on Building #Data Products for #Predictive #Maintenance http://buff.ly/1QUeMFS",AllTweets,false,0,0.9800,The tweet is about professional opportunities and does not contain any provocative language or intent to provoke anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,18238
118981,,,,i may not want my own kids but when i feel like a kids distraught like that my natural reaction is to go and comfort it,twtemotion,false,0,1.0000,The tweet expresses a natural reaction and does not contain any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,6815
299488,,,,i also like to take lots of pictures even when i feel like i look horrible,twtemotion,false,0,1.0000,The tweet is about personal preferences and does not contain any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,6815
66105,KimKardashian,,,Blue http://instagr.am/p/XGQU1SuS8F/,AllTweets,,,,,qwen2.5:3b-instruct-q4_K_M,,false,error,No usable JSON batch payload found in Ollama response.,169
503605,,,,@user queuing for merch... show stas in less than an hour!!!!!!! #btsepilogueinmacau #btsinmacau,twitter_toxic_tweets,false,0,0.9500,"The tweet is a typical event announcement with enthusiastic exclamation marks, suggesting it's not intended to provoke anger.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,3533
75688,ScottKelly,,,Took this photo during my #YearInSpace. Still think it's pretty cool.pic.twitter.com/EXlmoJjXRD,AllTweets,false,0,0.9500,"The tweet is a neutral post about a photo taken during the author's space mission, with no provocative language or intent to provoke anger.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,3611
23413,various,,,"By me, reposted on @kdnuggets, hooray! http://www.kdnuggets.com/2016/06/opportunites-machine-learning-startups.html …",AllTweets,false,0,0.9500,Neutral discussion about a website and its content.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,28184
145160,,,,i feel numb i feel like i m just here,twtemotion,false,0,0.9800,Expression of emotional numbness without apparent provocation or anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,28184
398784,,,,i feel reluctant to take back the infamous econs test paper now,twtemotion,false,0,0.9700,"Indication of reluctance to take back a test paper, not necessarily rage-bait.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,28184
485063,,,,@user spent the morning writing content for my new online msc course launching in september @user,twitter_toxic_tweets,false,0,0.9600,Discussion about content creation for an online course without apparent anger or provocation.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,28184
288298,,,,i would feel like i was being punished,twtemotion,false,0,0.9800,Expression of feeling punished but not necessarily rage-bait due to context.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,28184
317243,,,,i am feeling up to the task i do not need flawless skin and curled eyelashes to feel fulfilled,twtemotion,false,0,0.9700,Statement about personal fulfillment without apparent anger or provocation.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,28184
416166,,,,i feel like i dont have the support now if your still reading this and are from the bismarck mandan area dont get offended because these are just my thoughts and my opinion,twtemotion,false,0,0.9500,Personal thoughts and opinions expressed in a neutral manner.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,28184
446252,,,,i feel limits how shocked your body will be,twtemotion,false,0,0.9600,Expression of physical sensations without apparent anger or provocation.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,28184
255013,,,,i feel it so deeply that i m pissed off,twtemotion,true,1,0.7500,Direct expression of feeling 'pissed off' which could be considered rage-bait.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,28184
197635,,,,i can feel how hot,twtemotion,false,0,0.9400,Expression of physical sensation without apparent anger or provocation.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,28184
267807,,,,i have always found good friends through out my life and had some really special close friends but the older i get the more i feel like well recently anyway that my ideas of friends maybe different from other peoples ideas of friends,twtemotion,false,0,0.9500,The tweet discusses personal feelings and experiences without any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33064
307027,,,,i woke up this morning in a panic because my boobs didn t feel as tender,twtemotion,false,0,0.9700,"The tweet expresses a common concern about body changes, which is not typically rage-bait material.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33064
72170,KimKardashian,,,"RT @JLO @KimKardashian U got me curious. Rehearsing 4 AMAs, in the studio and shooting a movie! I’ll do my best with this twitter thing",AllTweets,false,0,0.9800,The tweet shows curiosity and engagement with celebrities without any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33064
298778,,,,i feel one with a clip would be good,twtemotion,false,0,0.9600,"The tweet expresses a general sentiment about wanting to share something, not seeking anger or hostility.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33064
215809,,,,i feel triumphant and defeated all at once about,twtemotion,false,0,0.9700,The tweet discusses feelings of duality without any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33064
146007,,,,i hate feeling regretful all the time,twtemotion,false,0,0.9800,"The tweet expresses a common feeling about regret, not seeking to provoke anger.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33064
330748,,,,i am feeling a bit benevolent today heres the plot of this weeks episode and will be followed by the promised promo trying to ignore a backfired for the girls and now they must pay the penalty,twtemotion,false,0,0.9500,The tweet discusses feelings of benevolence and anticipation without any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33064
289410,,,,i am feeling sentimental about leaving here,twtemotion,false,0,0.9600,"The tweet expresses a sentiment about leaving, not seeking to provoke anger.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33064
362138,,,,im feeling needy on a friday night,twtemotion,false,0,0.9700,The tweet discusses feelings of neediness in a neutral way.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33064
181836,,,,i was thinking about how i always feel like andrew peterson gets that that weird tension between the ache of knowing imperfection and living with it day in and day out and still also though having the impulse to feel gratitude for a kind of joy that lies hidden just underneath what we can see,twtemotion,false,0,0.9800,The tweet expresses complex emotions about music without any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33064
127547,,,,i can t get back on and i feel so rude for just abandoning a conversation,twtemotion,false,0,0.9500,Neutral statement about feeling rude for ending a conversation.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30663
284408,,,,i feel fine at this point and dont even have back or pelvic pain anymore,twtemotion,false,0,0.9700,"Statement of physical well-being and lack of pain, not provocative.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30663
484814,,,,i am thankful for puppies. #thankful #positive,twitter_toxic_tweets,false,0,0.9800,Positive statement about being thankful for puppies.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30663
492330,,,,epic fail 360,twitter_toxic_tweets,false,0,0.9600,"Statement of a failed attempt, not provocative or angry.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30663
398445,,,,i had a feeling anyway my necks aching and my titles are breaking i saw you in a dream i still don t know your name this is to a boy i think i wrote a song the epilogue it hurts i want you to listen i tried a cigarette the land of the sleepless skinn chapter misfit scene pilot the park,twtemotion,false,0,0.9400,Personal narrative about dreams and feelings without anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30663
358895,,,,i like slumming it a lot because otherwise i feel uptight,twtemotion,false,0,0.9300,"Statement of personal preference for casual behavior, not angry or provocative.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30663
217311,,,,i no longer feel that the artistic rationale for devoting considerable institutional attention to that art form to the extent of maintaining a dedicated department to its pursuance can be strongly made,twtemotion,false,0,0.9200,"Discussion about the rationale behind an art form department, not angry or provocative.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30663
34197,BarackObama,,,President Obama speaks on why Congress should pass the American Jobs Act. Watch live: http://wh.gov/live,AllTweets,false,0,0.9100,"Link to a live event announcement, neutral content.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30663
237219,,,,this person i know lied about how much income his parents made and received money through grants which he did not need another person is barely making it,twtemotion,false,0,0.8900,"Statement about perceived dishonesty and unfairness in grants, not angry or provocative.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30663
119284,,,,i feel like it s insincere when i hear it most of the time because people just want things from me that make their lives easier,twtemotion,false,0,0.8700,"Comment on perceived insincerity of people seeking favors, not angry or provocative.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30663
60294,HillaryClinton,,,".@realDonaldTrump, only someone who’s never actually faced the consequences of his mistakes would brag, “I play with bankruptcy.”",AllTweets,false,0,0.9500,The tweet criticizes Trump's statement and does not appear to be provocative or intended to trigger anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,15450
436247,,,,i have for people and feeling thankful being loved by many friends families and special s,twtemotion,false,0,,Neutral statement about feeling honored.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,1929
327702,,,,i feel like im single handedly supporting the tissue industry at the moment,twtemotion,false,0,0.9800,"The tweet expresses a personal sentiment about being single-handedly supporting the tissue industry, which is not provocative or intended to trigger anger.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,15450
30275,BarackObama,,,"""Sergeant First Class Cory Remsburg never gives up, and he does not quit."" —President Obama #SOTU",AllTweets,false,0,0.9700,The tweet quotes a President's statement and does not appear to be provocative or intended to trigger anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,15450
320051,,,,im feeling very honored about that,twtemotion,false,0,0.9600,"The tweet expresses honor, which is not considered rage-bait unless it's sarcastic or overly enthusiastic.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,15450
500330,,,,â #csrc: msci delaying inclusion of a-share won't change china's capital market reform #blog #silver #gold â¦,twitter_toxic_tweets,false,0,1.0000,"The tweet discusses financial news about MSCI's decision regarding A-shares, which does not contain any provocative language or intent to provoke anger.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,8850
137997,,,,i stare at her hair her skin her makeup her body her clothes i feel like im so amazed and in bewilderment,twtemotion,false,0,1.0000,"The tweet is a personal reflection on admiration and amazement towards someone's appearance, which does not contain any provocative language or intent to provoke anger.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,8850
303476,,,,i guarantee you will feel glamorous if you do the gloves then focus on your heels and a wonderful black beaded pair of earrings,twtemotion,false,0,0.9500,The tweet is promoting fashion advice rather than provoking anger or hostility.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,3657
350468,,,,i can tell the difference in my son when he feels he is getting the attention he needs or when he feels that he is being ignored,twtemotion,false,0,1.0000,The tweet discusses a personal observation about child behavior and does not contain any provocative language or intent to provoke anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,4168
372092,,,,i feel damaged and broken,twtemotion,false,0,0.9500,The tweet expresses a personal feeling without any provocative language or intent to provoke anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,3878
233007,,,,i make new friends in the process i dont feel too slutty lol,twtemotion,false,0,0.9500,Text is a casual statement about making new friends without any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,29425
128756,,,,i know it sounds kind of ridiculous and i m sure it has to do with the fact that he s a guy and everything that i just said but for some reason he can make me feel more cared about and respected that anyone i have ever known and to me that is worth anything,twtemotion,false,0,0.9800,Text expresses feelings of care and respect from a partner in a neutral tone.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,29425
445152,,,,i had to remember everything n be prepared but after they were here it was so relaxing and i didn t feel pressure like everything had to be prefect we just relaxed n helped each other that is what true friends are so amazing for,twtemotion,false,0,0.9700,Text describes a relaxed experience with friends without any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,29425
273884,,,,i feel frantic and try to correct the situation as soon as possible,twtemotion,false,0,0.9600,Text expresses feeling frantic but does not contain rage-bait elements.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,29425
367450,,,,i don t think you will find anyone on the planet that will agree that educational television isn t beneficial but you sure will find some that feel it is not important enough to be funded with taxpayer money when our nation is so far in debt,twtemotion,false,0,0.9800,Text discusses educational television in a neutral manner without any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,29425
161210,,,,im feeling well enough that day to go,twtemotion,false,0,0.9700,Text expresses feeling well enough to go somewhere in a neutral tone.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,29425
388757,,,,i get waves of feeling so happy to be going home to great family and friends,twtemotion,false,0,0.9800,Text describes feelings of going home with family and friends in a neutral tone.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,29425
41516,DonaldTrump,,,"""@Gregshades @realDonaldTrump in 2017 when obama (hopefully) leaves office and we can began to rebuild America from his nightmare."" Thx",AllTweets,false,0,0.9600,Text expresses support for political figures without any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,29425
472570,,,,i believe this is why college feels so fantastic,twtemotion,false,0,0.9700,Text describes the feeling of college in a neutral tone.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,29425
443450,,,,i know but i think it would be the only way i can really feel at peace and content at least career wise,twtemotion,false,0,0.9500,Text expresses feelings about career without any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,29425
455329,,,,i always feel a little greedy asking for a boost but i figured thats what this forum is for right,twtemotion,false,0,0.9500,Neutral discussion about forum usage.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30580
335332,,,,i feel very disillusioned and theres just this nigging sense of something bugging me,twtemotion,false,0,0.9500,Sincere expression of disillusionment and discomfort with the current state of things.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30580
318964,,,,at what i was capable of of selfishly using others for sexual encounters,twtemotion,true,1,0.8500,Explicitly discusses selfish sexual encounters in a provocative manner that could trigger anger or hostility.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30580
14147,AdamSavage,,,"Hard to believe this #PiDay photo is already two years old. Happy Pi Day, everyone!pic.twitter.com/s85QA2j6c2",AllTweets,false,0,0.9500,Happy Pi Day announcement with an old photo link.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30580
124939,,,,ive been feeling a little disheartened lately,twtemotion,false,0,0.9500,Sincere expression of feeling disheartened without any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30580
487386,,,,#fathersday ! looking for something to do? see what's trending in your community at,twitter_toxic_tweets,false,0,0.9500,Casual mention of #fathersday with a link to trending activities in the community.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30580
16051,AdamSavage,,,I wish I could add italics to tweets. And bold type. I could be so much more expressive.,AllTweets,false,0,0.9500,Expresses desire for more expressive features on tweets without any provocative language or intent to trigger anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30580
65563,KimKardashian,,,YeezusTour casandrae http://instagram.com/p/f9nXZpuS4Q/,AllTweets,false,0,0.9500,Casual mention of a YeezusTour and Instagram link with no provocative elements.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30580
500034,,,,@user how's mars bar in @user charging guys Â£5 for entry and girls Â£2? isn't that like modern sexism? #shamâ¦,twitter_toxic_tweets,true,1,0.8500,Criticism of gender-based pricing for an event that could be seen as sexist or discriminatory.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30580
326027,,,,im quite sure im also selfish mean and cowardly but i know with great sorrow that to the best of my knowledge i try to do whats decent and kind and will make someone else feel valued,twtemotion,false,0,0.9500,Self-reflection on personal traits and intentions without any provocative language or intent to trigger anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30580
105774,,,,i do not feel content working exercising watching tv reading writing this blog etc,twtemotion,false,0,,Neutral statement about feeling content with various activities.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,2190
395612,,,,i feel like ive been wronged i just dont let it sit,twtemotion,false,0,1.0000,The tweet expresses a personal feeling without any provocative language or intent to provoke anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,8465
299120,,,,i feel like this week has been successful,twtemotion,false,0,1.0000,"The tweet describes a neutral sentiment about the week, not triggering any rage-bait indicators.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,8465
478253,,,,off to concelebrate at the #albanpilgrimage for the first time. @user,twitter_toxic_tweets,false,0,0.9500,The tweet is a neutral update about attending an event and does not contain any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,7373
899,NASA,,,"Now that @SpaceX's #Dragon is at @Space_Station, a record tying 6 vehicles are now there: http://go.nasa.gov/1SD1YOW pic.twitter.com/wbjyBGQi1P",AllTweets,false,0,0.9700,The tweet provides information about multiple vehicles at the Space Station without any provocative or inflammatory content.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,7373
248856,,,,i convey these stories of atrocities without your shutting down quickly turning the page or feeling too disturbed,twtemotion,false,0,0.9500,The tweet discusses personal feelings and societal changes in a neutral manner without any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,20394
362865,,,,i personally feel that most of us became greedy we had to have it all we got it all and now we are paying the price,twtemotion,true,1,0.8500,"The tweet uses accusatory language about greed, which can be seen as intentionally provocative and designed to trigger anger or hostility.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,20394
14295,AdamSavage,,,SO EXCITING - I got SPECIAL ACCESS to the @MartianMovie's surface suit!!! (On DVD now: http://bit.ly/Martianbr )http://youtu.be/6SS013Lf7P4,AllTweets,false,0,0.9000,"The tweet is excited about a movie access offer without any negative connotations, indicating it's not rage-bait.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,20394
